SN,Source,WHO_REGION,Region,Country,ISO3,ISO2,ADMIN1,ADMIN1ID,ADMIN2,ADMIN2ID,IU_NAME,IU_ID,Location,SiteID,Longitude,Latitude,Georeliability,Location_type,Survey_type,Year,Age_start,Age_end,HK_examined,HK_positive,HK_prevalence,Asc_examined,Asc_positive,Asc_prevalence,TT_examined,TT_positive,TT_prevalence
25283,SCI,AFRO,Western Africa,Liberia,LBR,LR,Nimba,2757,Gbehlageh,39219,Nimba,26829,Rlekporlay Public School,,-8.573083333,7.053888889,3,,Mapping,2012,10,14,30,3,0.1,30,0,0,29,0,0
25284,SCI,AFRO,Western Africa,Liberia,LBR,LR,Nimba,2757,Tappita,39222,Nimba,26829,S.k. Doe,,-8.505805556,6.709444444,3,,Mapping,2012,10,14,30,2,0.066666667,30,5,0.166666667,30,1,0.033333333
25286,SCI,AFRO,Western Africa,Liberia,LBR,LR,Nimba,2757,Saclepea-Mah,39220,Nimba,26829,Sackor Public School,,-8.8527803,6.98528,3,,Mapping,2012,10,14,30,6,0.2,30,4,0.133333333,30,0,0
25287,SCI,AFRO,Western Africa,Liberia,LBR,LR,Nimba,2757,Yarwein-Mehnsohnnoh,39223,Nimba,26829,Sahnpa Public School,,-9.0204906,6.539228,1,,Mapping,2012,10,14,30,2,0.066666667,30,5,0.166666667,30,0,0
25288,SCI,AFRO,Western Africa,Liberia,LBR,LR,Nimba,2757,Zoegeh,39224,Nimba,26829,Sangaplay Public School,,-8.674027778,7.107194444,3,,Mapping,2012,10,14,30,0,0,30,1,0.033333333,30,0,0
25289,SCI,AFRO,Western Africa,Liberia,LBR,LR,Nimba,2757,Zoegeh,39224,Nimba,26829,Sangarmamie Elementary School,,-8.724138889,6.934027778,3,,Mapping,2012,10,14,30,3,0.1,30,5,0.166666667,30,0,0
25290,SCI,AFRO,Western Africa,Liberia,LBR,LR,Nimba,2757,Gbehlageh,39219,Nimba,26829,Sarkolay,,-8.47325,7.320111,3,,Mapping,2012,10,14,30,11,0.366666667,29,2,0.068965517,29,2,0.068965517
25291,SCI,AFRO,Western Africa,Liberia,LBR,LR,Nimba,2757,Tappita,39222,Nimba,26829,Sarlay Public School,,-8.6057607,6.8046006,1,,Mapping,2012,11,14,30,6,0.2,30,7,0.233333333,30,0,0
25292,SCI,AFRO,Western Africa,Liberia,LBR,LR,Nimba,2757,Zoegeh,39224,Nimba,26829,Sawkauplay Public School,,-8.356638,6.86805,3,,Mapping,2012,10,14,30,8,0.266666667,30,6,0.2,30,0,0
25293,SCI,AFRO,Western Africa,Liberia,LBR,LR,Nimba,2757,Saclepea-Mah,39220,Nimba,26829,Sehwee Public School,,-8.9452344,7.0300749,1,,Mapping,2012,10,14,30,6,0.2,30,9,0.3,30,0,0
25294,SCI,AFRO,Western Africa,Liberia,LBR,LR,Nimba,2757,Sanniquelleh-Mahn,39221,Nimba,26829,Sevi-Gen,,-8.6879166,7.4103888,3,,Mapping,2012,10,14,30,6,0.2,29,1,0.034482759,30,0,0
25295,SCI,AFRO,Western Africa,Liberia,LBR,LR,Nimba,2757,Zoegeh,39224,Nimba,26829,Sia- Kwado Publicschool,,-8.630694444,7.121777778,3,,Mapping,2012,10,14,30,4,0.133333333,30,0,0,30,0,0
25296,SCI,AFRO,Western Africa,Liberia,LBR,LR,Nimba,2757,Gbehlageh,39219,Nimba,26829,Siawayplay Public School,,-8.39325,6.94958,3,,Mapping,2012,10,14,30,15,0.5,30,3,0.1,30,1,0.033333333
25297,SCI,AFRO,Western Africa,Liberia,LBR,LR,Nimba,2757,Sanniquelleh-Mahn,39221,Nimba,26829,St .martins,,-8.53713888,7.57413888,3,,Mapping,2012,10,14,30,0,0,30,0,0,30,1,0.033333333
25298,SCI,AFRO,Western Africa,Liberia,LBR,LR,Nimba,2757,Tappita,39222,Nimba,26829,St Francis Catholic High School,,-8.863472222,6.484944444,3,,Mapping,2012,10,14,30,4,0.133333333,29,5,0.172413793,30,0,0
25299,SCI,AFRO,Western Africa,Liberia,LBR,LR,Nimba,2757,Sanniquelleh-Mahn,39221,Nimba,26829,St. Emmanuel Kutheran Elementary & Junior High School,,-8.98394,7.241527,3,,Mapping,2012,10,14,30,3,0.1,30,2,0.066666667,30,0,0
25300,SCI,AFRO,Western Africa,Liberia,LBR,LR,Nimba,2757,Sanniquelleh-Mahn,39221,Nimba,26829,St. Francis,,-8.5586944,7.5444444,3,,Mapping,2012,10,14,30,5,0.166666667,30,3,0.1,30,0,0
25301,SCI,AFRO,Western Africa,Liberia,LBR,LR,Nimba,2757,Sanniquelleh-Mahn,39221,Nimba,26829,St. Lawrence Catholic School,,-8.9813805,7.22333,3,,Mapping,2012,10,14,30,4,0.133333333,30,2,0.066666667,30,0,0
25302,SCI,AFRO,Western Africa,Liberia,LBR,LR,Nimba,2757,Gbehlageh,39219,Nimba,26829,Suakarzwe,,-8.62891666,7.36922222,3,,Mapping,2012,10,14,30,6,0.2,30,0,0,30,0,0
25303,SCI,AFRO,Western Africa,Liberia,LBR,LR,Nimba,2757,Zoegeh,39224,Nimba,26829,Tahnplay Public School,,-8.478944444,6.902138889,3,,Mapping,2012,10,14,30,7,0.233333333,30,5,0.166666667,30,0,0
25305,SCI,AFRO,Western Africa,Liberia,LBR,LR,Nimba,2757,Tappita,39222,Nimba,26829,Tappeh Elementary and Junior High School,,-8.906472222,6.4585,3,,Mapping,2012,11,14,30,2,0.066666667,30,6,0.2,30,0,0
25308,SCI,AFRO,Western Africa,Liberia,LBR,LR,Nimba,2757,Zoegeh,39224,Nimba,26829,Tiapa Public School,,-8.7336628,7.1266102,1,,Mapping,2012,10,14,30,1,0.033333333,30,4,0.133333333,30,0,0
25309,SCI,AFRO,Western Africa,Liberia,LBR,LR,Nimba,2757,Sanniquelleh-Mahn,39221,Nimba,26829,Tonzolomon Public School,,-9.0500002,7.1999998,3,,Mapping,2012,10,14,30,1,0.033333333,30,0,0,30,0,0
25310,SCI,AFRO,Western Africa,Liberia,LBR,LR,Nimba,2757,Tappita,39222,Nimba,26829,Toweh Memorial Elementary School,,-8.6685,6.7105,3,,Mapping,2012,10,14,30,2,0.066666667,30,4,0.133333333,30,0,0
25312,SCI,AFRO,Western Africa,Liberia,LBR,LR,Nimba,2757,Sanniquelleh-Mahn,39221,Nimba,26829,True Vine Pre-Primary,,-8.71197222,7.36958333,3,,Mapping,2012,10,13,29,6,0.206896552,30,0,0,30,0,0
25313,SCI,AFRO,Western Africa,Liberia,LBR,LR,Nimba,2757,Saclepea-Mah,39220,Nimba,26829,Tunukpuyee Public School,,-9.008,7.093,3,,Mapping,2012,10,14,30,3,0.1,30,1,0.033333333,30,0,0
25314,SCI,AFRO,Western Africa,Liberia,LBR,LR,Nimba,2757,Sanniquelleh-Mahn,39221,Nimba,26829,Ulica-Ganta,,-8.98527,7.2357275,1,,Mapping,2012,10,14,30,3,0.1,30,2,0.066666667,30,0,0
25316,SCI,AFRO,Western Africa,Liberia,LBR,LR,Nimba,2757,Sanniquelleh-Mahn,39221,Nimba,26829,United Methodist,,-8.977015,7.2357047,1,,Mapping,2012,10,14,30,3,0.1,30,1,0.033333333,30,0,0
25317,SCI,AFRO,Western Africa,Liberia,LBR,LR,Nimba,2757,Sanniquelleh-Mahn,39221,Nimba,26829,Vehyipa,,-8.70413888,7.37655555,3,,Mapping,2012,10,14,29,10,0.344827586,30,2,0.066666667,30,0,0
25318,SCI,AFRO,Western Africa,Liberia,LBR,LR,Nimba,2757,Saclepea-Mah,39220,Nimba,26829,Venn Town Public School,,-9.0750788,7.107383,1,,Mapping,2012,10,14,30,7,0.233333333,30,7,0.233333333,30,0,0
25319,SCI,AFRO,Western Africa,Liberia,LBR,LR,Nimba,2757,Yarwein-Mehnsohnnoh,39223,Nimba,26829,Voi Memorial Public,,-9.089888889,6.682722222,3,,Mapping,2012,10,14,30,3,0.1,30,7,0.233333333,30,0,0
25322,SCI,AFRO,Western Africa,Liberia,LBR,LR,Nimba,2757,Saclepea-Mah,39220,Nimba,26829,Wehdehleh Memorial School,,-8.9831388,6.81625,3,,Mapping,2012,10,14,30,1,0.033333333,30,6,0.2,30,0,0
25323,SCI,AFRO,Western Africa,Liberia,LBR,LR,Nimba,2757,Saclepea-Mah,39220,Nimba,26829,William K. Tolbert,,-8.8385,6.971416667,3,,Mapping,2012,10,14,30,6,0.2,30,8,0.266666667,30,0,0
25324,SCI,AFRO,Western Africa,Liberia,LBR,LR,Nimba,2757,Yarwein-Mehnsohnnoh,39223,Nimba,26829,Wonyen Mem Elem School,,-9.054444444,6.705472222,3,,Mapping,2012,10,14,30,4,0.133333333,30,6,0.2,30,0,0
25325,SCI,AFRO,Western Africa,Liberia,LBR,LR,Nimba,2757,Tappita,39222,Nimba,26829,Wrolay Public School,,-8.705638889,6.517333333,3,,Mapping,2012,1,14,30,3,0.1,30,7,0.233333333,30,1,0.033333333
25326,SCI,AFRO,Western Africa,Liberia,LBR,LR,Nimba,2757,Gbehlageh,39219,Nimba,26829,Yarmie Community School,,-8.4467777,7.3409722,3,,Mapping,2012,10,14,30,10,0.333333333,30,0,0,30,0,0
25327,SCI,AFRO,Western Africa,Liberia,LBR,LR,Nimba,2757,Tappita,39222,Nimba,26829,Yea Yen Pea Public School,,-8.735833333,6.482777778,3,,Mapping,2012,10,14,30,4,0.133333333,30,9,0.3,30,0,0
25328,SCI,AFRO,Western Africa,Liberia,LBR,LR,Nimba,2757,Gbehlageh,39219,Nimba,26829,Yeaplay Public School,,-8.426056,7.362278,3,,Mapping,2012,10,14,30,12,0.4,30,1,0.033333333,30,0,0
25329,SCI,AFRO,Western Africa,Liberia,LBR,LR,Nimba,2757,Zoegeh,39224,Nimba,26829,Yenpa Public School,,-8.757444444,7.080083333,3,,Mapping,2012,10,14,30,7,0.233333333,30,0,0,30,0,0
25330,SCI,AFRO,Western Africa,Liberia,LBR,LR,Nimba,2757,Saclepea-Mah,39220,Nimba,26829,Yileh Community School,,-8.835138889,6.969194444,3,,Mapping,2012,10,14,30,6,0.2,30,6,0.2,30,0,0
25331,SCI,AFRO,Western Africa,Liberia,LBR,LR,Nimba,2757,Tappita,39222,Nimba,26829,Yiteepea,,-8.5429197,6.7768716,1,,Mapping,2012,10,14,30,3,0.1,30,6,0.2,30,0,0
25333,SCI,AFRO,Western Africa,Liberia,LBR,LR,Nimba,2757,Tappita,39222,Nimba,26829,Yoelay Public School,,-8.6177853,6.7748853,1,,Mapping,2012,1,14,29,5,0.172413793,29,9,0.310344828,29,0,0
25334,SCI,AFRO,Western Africa,Liberia,LBR,LR,Nimba,2757,Gbehlageh,39219,Nimba,26829,Younlay Public School,,-8.4491666,7.3110277,3,,Mapping,2012,10,14,30,11,0.366666667,30,1,0.033333333,30,0,0
25337,SCI,AFRO,Western Africa,Liberia,LBR,LR,Nimba,2757,Tappita,39222,Nimba,26829,Yriah Town School,,-8.84725,6.522638889,3,,Mapping,2012,10,14,30,2,0.066666667,30,7,0.233333333,30,0,0
25338,SCI,AFRO,Western Africa,Liberia,LBR,LR,Nimba,2757,Yarwein-Mehnsohnnoh,39223,Nimba,26829,Zahn-Zagee,,-9.092555556,6.50725,3,,Mapping,2012,10,14,30,5,0.166666667,30,5,0.166666667,30,0,0
25339,SCI,AFRO,Western Africa,Liberia,LBR,LR,Nimba,2757,Saclepea-Mah,39220,Nimba,26829,Zarsonnon Public School,,-9.027583333,7.07425,3,,Mapping,2012,10,14,30,7,0.233333333,30,4,0.133333333,30,0,0
25340,SCI,AFRO,Western Africa,Liberia,LBR,LR,Nimba,2757,Zoegeh,39224,Nimba,26829,Zayglay Public School,,-8.7364157,7.0679585,1,,Mapping,2012,10,14,30,1,0.033333333,30,0,0,30,0,0
25341,SCI,AFRO,Western Africa,Liberia,LBR,LR,Nimba,2757,Saclepea-Mah,39220,Nimba,26829,Zehneh School,,-8.9766674,6.8152781,3,,Mapping,2012,10,14,28,5,0.178571429,29,11,0.379310345,30,1,0.033333333
25343,SCI,AFRO,Western Africa,Liberia,LBR,LR,Nimba,2757,Zoegeh,39224,Nimba,26829,Zontuo Public School,,-8.762277778,6.9795,3,,Mapping,2012,10,14,30,3,0.1,30,2,0.066666667,30,0,0
25344,SCI,AFRO,Western Africa,Liberia,LBR,LR,Nimba,2757,Gbehlageh,39219,Nimba,26829,Zorgan Public School,,-8.5163611,7.3586944,3,,Mapping,2012,10,14,30,6,0.2,30,3,0.1,30,1,0.033333333
25345,SCI,AFRO,Western Africa,Liberia,LBR,LR,Nimba,2757,Gbehlageh,39219,Nimba,26829,Zorgowee Public School,,-8.5844644,7.3383383,1,,Mapping,2012,10,14,30,8,0.266666667,30,2,0.066666667,30,1,0.033333333
25346,SCI,AFRO,Western Africa,Liberia,LBR,LR,Nimba,2757,Zoegeh,39224,Nimba,26829,Zotah Public School,,-8.731388889,7.025555556,3,,Mapping,2012,10,14,30,6,0.2,30,2,0.066666667,30,0,0
25347,SCI,AFRO,Western Africa,Liberia,LBR,LR,Nimba,2757,Gbehlageh,39219,Nimba,26829,Zualay,,-8.5168371,7.3928066,1,,Mapping,2012,10,14,30,5,0.166666667,30,4,0.133333333,30,2,0.066666667
25348,SCI,AFRO,Western Africa,Liberia,LBR,LR,Nimba,2757,Tappita,39222,Nimba,26829,Zuatuo,,-8.722652,6.7455198,2,,Mapping,2012,1,14,30,4,0.133333333,30,9,0.3,29,0,0
25349,SCI,AFRO,Western Africa,Liberia,LBR,LR,Nimba,2757,Zoegeh,39224,Nimba,26829,Zuoplay Elem. Semf Jr. High,,-8.7075149,7.1124481,1,,Mapping,2012,10,14,30,5,0.166666667,30,2,0.066666667,30,0,0
25350,SCI,AFRO,Western Africa,Liberia,LBR,LR,Rivercess,2758,Timbo,39228,Rivercess,26830,Bahn Public School,,-9.5013304,5.68536,3,,Mapping,2013,10,15,30,11,0.366666667,30,4,0.133333333,30,0,0
25351,SCI,AFRO,Western Africa,Liberia,LBR,LR,Rivercess,2758,Gbehlageh,39219,Rivercess,26830,Behplay Public School,,-8.501666,7.187388,4,,Mapping,2012,10,14,30,6,0.2,30,5,0.166666667,30,0,0
25352,SCI,AFRO,Western Africa,Liberia,LBR,LR,Rivercess,2758,Gbehlageh,39219,Rivercess,26830,Beo-Ganaglay Public Sch,,-8.3595,7.042833,4,,Mapping,2012,10,14,29,5,0.172413793,29,4,0.137931034,29,0,0
25353,SCI,AFRO,Western Africa,Liberia,LBR,LR,Rivercess,2758,Gbehlageh,39219,Rivercess,26830,Beo-Yoola Public Sch,,-8.324333,7.046,4,,Mapping,2012,10,14,30,4,0.133333333,30,3,0.1,30,3,0.1
25354,SCI,AFRO,Western Africa,Liberia,LBR,LR,Rivercess,2758,Timbo,39228,Rivercess,26830,Bladtoe Public,,-9.21659,5.81525,3,,Mapping,2013,10,15,30,5,0.166666667,30,17,0.566666667,30,0,0
25355,SCI,AFRO,Western Africa,Liberia,LBR,LR,Rivercess,2758,Gbehlageh,39219,Rivercess,26830,Bleetuo Public School,,-8.416444,7.102111,4,,Mapping,2012,10,14,30,4,0.133333333,30,3,0.1,30,2,0.066666667
25356,SCI,AFRO,Western Africa,Liberia,LBR,LR,Rivercess,2758,Timbo,39228,Rivercess,26830,Boboe Town Public,,-9.50132,5.68766,3,,Mapping,2013,10,15,30,6,0.2,30,1,0.033333333,30,0,0
25357,SCI,AFRO,Western Africa,Liberia,LBR,LR,Rivercess,2758,Morweh,39227,Rivercess,26830,Boe Town Public,,-9.3,6.216667,1,,Mapping,2013,10,15,30,3,0.1,30,6,0.2,30,0,0
25359,SCI,AFRO,Western Africa,Liberia,LBR,LR,Rivercess,2758,Morweh,39227,Rivercess,26830,Boegeezay Public School,,-9.27757,6.18267,3,,Mapping,2013,10,14,30,0,0,30,8,0.266666667,30,0,0
25360,SCI,AFRO,Western Africa,Liberia,LBR,LR,Rivercess,2758,Timbo,39228,Rivercess,26830,Boequioh Community School,,-9.61845,5.52027,3,,Mapping,2013,10,14,30,3,0.1,30,7,0.233333333,30,0,0
25362,SCI,AFRO,Western Africa,Liberia,LBR,LR,Rivercess,2758,Gbehlageh,39219,Rivercess,26830,Bongarplay Public School,,-8.310194,7.007917,4,,Mapping,2012,10,14,30,18,0.6,30,1,0.033333333,30,0,0
25363,SCI,AFRO,Western Africa,Liberia,LBR,LR,Rivercess,2758,Timbo,39228,Rivercess,26830,Borkor Point Pub.,,-9.5813,5.46993,3,,Mapping,2013,10,15,30,2,0.066666667,30,6,0.2,30,0,0
25364,SCI,AFRO,Western Africa,Liberia,LBR,LR,Rivercess,2758,Timbo,39228,Rivercess,26830,Bour Town Public,,-9.55979,5.82032,3,,Mapping,2013,10,15,30,2,0.066666667,30,9,0.3,30,0,0
25365,SCI,AFRO,Western Africa,Liberia,LBR,LR,Rivercess,2758,Morweh,39227,Rivercess,26830,Budion Town Public School,,-9.41326,6.08958,3,,Mapping,2013,10,15,30,2,0.066666667,30,15,0.5,30,0,0
25366,SCI,AFRO,Western Africa,Liberia,LBR,LR,Rivercess,2758,Tappita,39222,Rivercess,26830,Carwin Pub,,-9.15444,6.31174,3,,Mapping,2013,10,15,30,2,0.066666667,30,8,0.266666667,30,0,0
25367,SCI,AFRO,Western Africa,Liberia,LBR,LR,Rivercess,2758,Timbo,39228,Rivercess,26830,Cestos United Methodist School,,-9.58266,5.47275,3,,Mapping,2013,10,14,30,1,0.033333333,30,5,0.166666667,30,0,0
25368,SCI,AFRO,Western Africa,Liberia,LBR,LR,Rivercess,2758,Timbo,39228,Rivercess,26830,Charles Town Community School,,-9.62067,5.66345,3,,Mapping,2013,10,15,30,10,0.333333333,30,3,0.1,30,0,0
25369,SCI,AFRO,Western Africa,Liberia,LBR,LR,Rivercess,2758,Morweh,39227,Rivercess,26830,Charlie Town,,-9.27605,6.25742,3,,Mapping,2013,10,14,30,3,0.1,30,6,0.2,30,1,0.033333333
25370,SCI,AFRO,Western Africa,Liberia,LBR,LR,Rivercess,2758,Timbo,39228,Rivercess,26830,Christian Foundation,,-9.61842,5.69284,3,,Mapping,2013,10,15,30,2,0.066666667,30,5,0.166666667,30,0,0
25371,SCI,AFRO,Western Africa,Liberia,LBR,LR,Rivercess,2758,Morweh,39227,Rivercess,26830,Cibor Pub.,,-9.40262,6.00253,3,,Mapping,2013,10,15,30,1,0.033333333,30,7,0.233333333,30,0,0
25372,SCI,AFRO,Western Africa,Liberia,LBR,LR,Rivercess,2758,Timbo,39228,Rivercess,26830,Cior Public,,-9.5793,5.46938,3,,Mapping,2013,10,15,30,0,0,30,12,0.4,30,0,0
25373,SCI,AFRO,Western Africa,Liberia,LBR,LR,Rivercess,2758,Morweh,39227,Rivercess,26830,Congo Town Public School,,-9.4465799,5.98562,3,,Mapping,2013,10,14,30,7,0.233333333,30,5,0.166666667,30,0,0
25374,SCI,AFRO,Western Africa,Liberia,LBR,LR,Rivercess,2758,Timbo,39228,Rivercess,26830,Dahn Public,,-9.17602,5.83094,3,,Mapping,2013,10,15,30,3,0.1,30,13,0.433333333,30,0,0
25375,SCI,AFRO,Western Africa,Liberia,LBR,LR,Rivercess,2758,Timbo,39228,Rivercess,26830,Darsaw Town Public School,,-9.61878,5.52896,3,,Mapping,2013,10,15,30,0,0,30,12,0.4,30,0,0
25376,SCI,AFRO,Western Africa,Liberia,LBR,LR,Rivercess,2758,Gbehlageh,39219,Rivercess,26830,Daupea Public School,,-8.576611,7.130722,4,,Mapping,2012,10,14,30,7,0.233333333,30,3,0.1,30,2,0.066666667
25377,SCI,AFRO,Western Africa,Liberia,LBR,LR,Rivercess,2758,Timbo,39228,Rivercess,26830,Doewein Public,,-9.17593,5.83229,3,,Mapping,2013,10,15,30,4,0.133333333,30,13,0.433333333,30,0,0
25378,SCI,AFRO,Western Africa,Liberia,LBR,LR,Rivercess,2758,Timbo,39228,Rivercess,26830,Dorbor Public,,-9.3642101,5.8659,3,,Mapping,2013,10,15,30,0,0,30,3,0.1,30,0,0
25379,SCI,AFRO,Western Africa,Liberia,LBR,LR,Rivercess,2758,Timbo,39228,Rivercess,26830,Fawein Public School,,-9.53122,5.46995,3,,Mapping,2013,10,15,30,0,0,30,3,0.1,30,0,0
25380,SCI,AFRO,Western Africa,Liberia,LBR,LR,Rivercess,2758,Timbo,39228,Rivercess,26830,Fred Bernard Elem.,,-9.5325499,5.56146,3,,Mapping,2013,10,14,30,1,0.033333333,30,9,0.3,30,1,0.033333333
25381,SCI,AFRO,Western Africa,Liberia,LBR,LR,Rivercess,2758,Gbehlageh,39219,Rivercess,26830,Garplay Elem. School,,-8.468272,7.129611,4,,Mapping,2012,10,14,30,5,0.166666667,30,4,0.133333333,30,0,0
25382,SCI,AFRO,Western Africa,Liberia,LBR,LR,Rivercess,2758,Timbo,39228,Rivercess,26830,Gbagbo Town Pub.,,-9.5812902,5.45328,3,,Mapping,2013,10,15,30,2,0.066666667,30,8,0.266666667,30,1,0.033333333
25383,SCI,AFRO,Western Africa,Liberia,LBR,LR,Rivercess,2758,Timbo,39228,Rivercess,26830,Gbarsaw Public,,-9.62106,5.72065,3,,Mapping,2013,10,15,30,0,0,30,9,0.3,30,0,0
25384,SCI,AFRO,Western Africa,Liberia,LBR,LR,Rivercess,2758,Morweh,39227,Rivercess,26830,Gbarsleh Pub.,,-9.2748404,6.22329,3,,Mapping,2013,10,12,30,1,0.033333333,30,5,0.166666667,30,0,0
25385,SCI,AFRO,Western Africa,Liberia,LBR,LR,Rivercess,2758,Timbo,39228,Rivercess,26830,Gbediah Public,,-9.54311,5.84566,3,,Mapping,2013,10,15,30,0,0,30,5,0.166666667,30,0,0
25386,SCI,AFRO,Western Africa,Liberia,LBR,LR,Rivercess,2758,Gbehlageh,39219,Rivercess,26830,Gbenelay Elem and Jr-High,,-8.327139,7.024028,4,,Mapping,2012,10,14,30,12,0.4,30,7,0.233333333,30,1,0.033333333
25387,SCI,AFRO,Western Africa,Liberia,LBR,LR,Rivercess,2758,Gbehlageh,39219,Rivercess,26830,Gbh-Vonkoea Pub. Sch,,-8.422055,7.081472,4,,Mapping,2012,10,14,30,8,0.266666667,29,3,0.103448276,30,1,0.033333333
25388,SCI,AFRO,Western Africa,Liberia,LBR,LR,Rivercess,2758,Timbo,39228,Rivercess,26830,Gbloh Public School,,-9.59646,5.6939,3,,Mapping,2013,10,14,30,2,0.066666667,30,5,0.166666667,30,0,0
25389,SCI,AFRO,Western Africa,Liberia,LBR,LR,Rivercess,2758,Morweh,39227,Rivercess,26830,Gborgar Town Pub.,,-9.28275,6.20813,3,,Mapping,2013,10,13,30,3,0.1,30,8,0.266666667,30,0,0
25390,SCI,AFRO,Western Africa,Liberia,LBR,LR,Rivercess,2758,Gbehlageh,39219,Rivercess,26830,Gborplay Public School,,-8.308666,7.057611,4,,Mapping,2012,10,14,30,6,0.2,30,3,0.1,29,0,0
25392,SCI,AFRO,Western Africa,Liberia,LBR,LR,Rivercess,2758,Morweh,39227,Rivercess,26830,Gbotoe Town Public School,,-9.50976,6.05883,3,,Mapping,2013,10,13,30,6,0.2,30,10,0.333333333,30,0,0
25393,SCI,AFRO,Western Africa,Liberia,LBR,LR,Rivercess,2758,Timbo,39228,Rivercess,26830,Geedeh Town Public,,-9.62304,5.93636,3,,Mapping,2013,10,15,30,7,0.233333333,30,2,0.066666667,30,0,0
25394,SCI,AFRO,Western Africa,Liberia,LBR,LR,Rivercess,2758,Timbo,39228,Rivercess,26830,Gleozohn Public School,,-9.35882,6.046,3,,Mapping,2013,10,15,30,4,0.133333333,30,5,0.166666667,30,0,0
25395,SCI,AFRO,Western Africa,Liberia,LBR,LR,Rivercess,2758,Morweh,39227,Rivercess,26830,Goah Pub.,,-9.40144,6.00359,3,,Mapping,2013,10,13,30,6,0.2,30,5,0.166666667,30,0,0
25396,SCI,AFRO,Western Africa,Liberia,LBR,LR,Rivercess,2758,Morweh,39227,Rivercess,26830,God Blessing Elementary,,-9.37063,6.11839,3,,Mapping,2013,10,14,30,1,0.033333333,30,11,0.366666667,30,1,0.033333333
25397,SCI,AFRO,Western Africa,Liberia,LBR,LR,Rivercess,2758,District #4,39190,Rivercess,26830,Gorzohn Public School,,-9.7412095,5.7747355,1,,Mapping,2013,10,14,30,3,0.1,30,4,0.133333333,30,0,0
25398,SCI,AFRO,Western Africa,Liberia,LBR,LR,Rivercess,2758,Timbo,39228,Rivercess,26830,Government Central Elementary School,,-9.58037,5.47346,3,,Mapping,2013,10,15,30,0,0,30,7,0.233333333,30,0,0
25399,SCI,AFRO,Western Africa,Liberia,LBR,LR,Rivercess,2758,Morweh,39227,Rivercess,26830,Gozohn Pub,,-9.2759104,6.27771,3,,Mapping,2013,10,14,30,2,0.066666667,30,2,0.066666667,30,0,0
25400,SCI,AFRO,Western Africa,Liberia,LBR,LR,Rivercess,2758,Timbo,39228,Rivercess,26830,J.l. Travers School System,,-9.6055698,5.50037,3,,Mapping,2013,10,15,30,0,0,30,13,0.433333333,30,0,0
25401,SCI,AFRO,Western Africa,Liberia,LBR,LR,Rivercess,2758,Timbo,39228,Rivercess,26830,James Sowec Public,,-9.63663,5.87258,3,,Mapping,2013,10,15,30,3,0.1,30,10,0.333333333,30,0,0
25402,SCI,AFRO,Western Africa,Liberia,LBR,LR,Rivercess,2758,Timbo,39228,Rivercess,26830,Julu Public,,-9.5859098,5.77599,3,,Mapping,2013,10,15,30,4,0.133333333,30,8,0.266666667,30,0,0
25403,SCI,AFRO,Western Africa,Liberia,LBR,LR,Rivercess,2758,Morweh,39227,Rivercess,26830,Kangbo Town  Pub,,-9.20244,6.27117,3,,Mapping,2013,10,15,30,1,0.033333333,30,4,0.133333333,30,0,0
25404,SCI,AFRO,Western Africa,Liberia,LBR,LR,Rivercess,2758,Timbo,39228,Rivercess,26830,Kardolkpah Public,,-9.61513,5.743,3,,Mapping,2013,10,15,30,4,0.133333333,30,8,0.266666667,30,1,0.033333333
25405,SCI,AFRO,Western Africa,Liberia,LBR,LR,Rivercess,2758,Timbo,39228,Rivercess,26830,Karhnwhere - i,,-9.6252203,5.8978,3,,Mapping,2013,10,15,30,3,0.1,30,10,0.333333333,30,0,0
25406,SCI,AFRO,Western Africa,Liberia,LBR,LR,Rivercess,2758,Timbo,39228,Rivercess,26830,Kayah Public -i,,-9.5009699,5.68543,3,,Mapping,2013,10,15,30,7,0.233333333,30,6,0.2,30,0,0
25407,SCI,AFRO,Western Africa,Liberia,LBR,LR,Rivercess,2758,Timbo,39228,Rivercess,26830,Kayah Public -Ii,,-9.66658,5.7511,3,,Mapping,2013,10,15,30,3,0.1,30,9,0.3,30,0,0
25408,SCI,AFRO,Western Africa,Liberia,LBR,LR,Rivercess,2758,Timbo,39228,Rivercess,26830,Khanwere Public -Ii,,-9.55129,5.70315,3,,Mapping,2013,10,15,30,4,0.133333333,30,2,0.066666667,30,0,0
25409,SCI,AFRO,Western Africa,Liberia,LBR,LR,Rivercess,2758,Kokoyah,39176,Rivercess,26830,Kokoyah Public School,,-9.5673479,6.5086937,1,,Mapping,2013,10,15,30,2,0.066666667,30,8,0.266666667,30,0,0
25410,SCI,AFRO,Western Africa,Liberia,LBR,LR,Rivercess,2758,Timbo,39228,Rivercess,26830,Kola Tree,,-9.58813,5.56818,3,,Mapping,2013,10,14,30,8,0.266666667,30,7,0.233333333,30,0,0
25411,SCI,AFRO,Western Africa,Liberia,LBR,LR,Rivercess,2758,Gbehlageh,39219,Rivercess,26830,Kpairplay Public School,,-8.550417,7.202111,4,,Mapping,2012,10,14,30,4,0.133333333,30,4,0.133333333,30,0,0
25412,SCI,AFRO,Western Africa,Liberia,LBR,LR,Rivercess,2758,Timbo,39228,Rivercess,26830,Kpoh Town United Methodist School,,-9.6310501,5.60425,3,,Mapping,2013,10,15,30,3,0.1,30,4,0.133333333,30,0,0
